"";"X";"collection_id";"collection_date";"num_trap";"surv_year";"trap_nights";"trap_problem_bit";"num_count";"sex_id";"sex_type";"sex_name";"species_id";"species_full_name";"species_display_name";"trap_id";"trap_acronym";"trap_name";"trap_presence"
"3722";3722;2996818;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;83;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"3723";3723;2996818;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";50;"Anopheles franciscanus";"An franciscanus";13;"BGSENT";"BG Sentinel";FALSE
"3724";3724;2996818;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"3725";3725;2996818;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3726";3726;2996818;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;10;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3727";3727;2996821;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;26;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"3728";3728;2996821;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";50;"Anopheles franciscanus";"An franciscanus";13;"BGSENT";"BG Sentinel";FALSE
"3729";3729;2996821;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";54;"Anopheles punctipennis";"An punctipennis";13;"BGSENT";"BG Sentinel";FALSE
"3730";3730;2996821;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;9;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3731";3731;2996821;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";13;"BGSENT";"BG Sentinel";FALSE
"3732";3732;2996821;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;12;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3733";3733;2996827;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"3734";3734;2996827;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3735";3735;2996827;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3736";3736;2996827;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3737";3737;2997004;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"3738";3738;2997004;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3739";3739;2997004;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3740";3740;2997008;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";13;"BGSENT";"BG Sentinel";FALSE
"3741";3741;2997008;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3742";3742;2997008;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3743";3743;2997017;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"3744";3744;2997017;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";13;"BGSENT";"BG Sentinel";FALSE
"3745";3745;2997017;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3746";3746;2997017;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;9;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3747";3747;2997017;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3748";3748;2997017;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"3749";3749;2997020;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"3750";3750;2997020;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3751";3751;2997020;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3752";3752;2997020;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3753";3753;2997022;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3754";3754;2997022;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3755";3755;2997849;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";13;"BGSENT";"BG Sentinel";FALSE
"3756";3756;2997849;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;14;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3757";3757;2997849;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3758";3758;2997849;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;3;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"3759";3759;2997849;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;20;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"3760";3760;2997999;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3761";3761;2997999;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3762";3762;2997999;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;5;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"3763";3763;2997999;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"3764";3764;2998027;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3765";3765;2998027;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"3766";3766;2998049;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;18;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3767";3767;2998049;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3768";3768;2998049;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;3;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"3769";3769;2998049;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;9;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"3770";3770;2998058;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"3771";3771;2998058;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";13;"BGSENT";"BG Sentinel";FALSE
"3772";3772;2998058;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3773";3773;2998058;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"3774";3774;2998084;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";13;"BGSENT";"BG Sentinel";FALSE
"3775";3775;2998084;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3776";3776;2998084;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3777";3777;3000051;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";36;"Aedes nigromaculis";"Ae nigromaculis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3778";3778;3000051;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3779";3779;3000051;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;12;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3780";3780;3000052;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;93;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3781";3781;3000052;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3782";3782;3011255;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3783";3783;3011255;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"3784";3784;3011256;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;3;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3785";3785;3011256;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;44;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3786";3786;3011256;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3787";3787;3011256;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;49;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3788";3788;3011256;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"3789";3789;3011257;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3790";3790;3011257;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;42;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3791";3791;3011257;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"3792";3792;3011257;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"3793";3793;3011258;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;35;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3794";3794;3011258;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3795";3795;3011258;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;46;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3796";3796;3011258;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"3797";3797;3011258;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"3798";3798;3011259;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;11;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3799";3799;3011259;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;37;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3800";3800;3011259;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";2;"CO2";"Carbon dioxide baited trap";FALSE
"3801";3801;3011260;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"3802";3802;3011260;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;18;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"3803";3803;3011260;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;3;3;"male";"Males";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"3804";3804;3011260;"2023-09-20T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";145;"Aedes aegypti";"Ae aegypti";13;"BGSENT";"BG Sentinel";FALSE
"3805";3805;2995088;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;3;"GRVD";"Gravid trap";FALSE
"3806";3806;2995090;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;11;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";2;"CO2";"Carbon dioxide baited trap";FALSE
"3807";3807;2995090;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3808";3808;2995090;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3809";3809;2995090;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;311;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3810";3810;2995097;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";2;"CO2";"Carbon dioxide baited trap";FALSE
"3811";3811;2995097;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3812";3812;2995097;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;14;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3813";3813;2995099;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"3814";3814;2995100;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";35;"Aedes melanimon";"Ae melanimon";2;"CO2";"Carbon dioxide baited trap";FALSE
"3815";3815;2995100;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";2;"CO2";"Carbon dioxide baited trap";FALSE
"3816";3816;2995100;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3817";3817;2995100;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;29;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3818";3818;2995101;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";51;"Anopheles freeborni";"An freeborni";3;"GRVD";"Gravid trap";FALSE
"3819";3819;2995101;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";3;"GRVD";"Gravid trap";FALSE
"3820";3820;2995101;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"3821";3821;2995133;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";2;"CO2";"Carbon dioxide baited trap";FALSE
"3822";3822;2995133;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;67;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3823";3823;2995134;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";3;"GRVD";"Gravid trap";FALSE
"3824";3824;2995134;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"3825";3825;2995134;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"3826";3826;2995209;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3827";3827;2995209;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;28;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3828";3828;2995210;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";51;"Anopheles freeborni";"An freeborni";3;"GRVD";"Gravid trap";FALSE
"3829";3829;2995211;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";2;"CO2";"Carbon dioxide baited trap";FALSE
"3830";3830;2995211;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3831";3831;2995211;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3832";3832;2995211;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;17;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3833";3833;2995212;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"3834";3834;2995214;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3835";3835;2995214;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;21;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3836";3836;2995214;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;147;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3837";3837;2995214;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;2;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3838";3838;2995214;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3839";3839;2995215;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";2;"CO2";"Carbon dioxide baited trap";FALSE
"3840";3840;2995215;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3841";3841;2995215;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3842";3842;2995216;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"3843";3843;2995217;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";2;"CO2";"Carbon dioxide baited trap";FALSE
"3844";3844;2995217;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3845";3845;2995217;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;12;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3846";3846;2995217;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;33;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3847";3847;2995219;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";3;"GRVD";"Gravid trap";FALSE
"3848";3848;2995219;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"3849";3849;2995243;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3850";3850;2995243;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;14;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3851";3851;2995246;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"3852";3852;2995251;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";2;"CO2";"Carbon dioxide baited trap";FALSE
"3853";3853;2995251;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3854";3854;2995251;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3855";3855;2995251;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"3856";3856;2995251;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3857";3857;2995251;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;29;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"3858";3858;2995252;"2023-09-19T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
